proxyId;institution;collection;category;validScientificNameId;validScientificName;validScientificNameAuthorship;preferredPopularName;taxonGroupName;collector;dateTimeCollected;locality;coordinateUncertaintyInMeters;municipality;county;individualCount;basisOfRecord;identifiedBy;validated;catalogNumber;latitude;longitude;east;north;geometry;scientificNameRank;behavior;unspontaneus;unsureIdentification;hasImage;absent;notRecovered;dateLastModified;dateLastIdentified;occurrenceId;datasetName;datasetId;notes;habitat;sex;collectingMethod;recordNumber;fieldNumber;measurementMethod;georeferenceRemarks;preparations;otherCatalogNumbers;relatedResourceId;relationshipOfResource;typeStatus;eventTime;maximumElevationInMeters;minimumElevationInMeters;verbatimDepth;dynamicProperties;nodeId;institutionCode;collectionCode;popularNames;associatedReferences;hasErrors;blocked;qualityIssue
urn:uuid:947fe667-8937-49c7-854c-e034964e4828;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;EN;3773;Numenius arquata;(Linnaeus, 1758);storspove;Fugler;Ole Lykke Henriksen;16.05.2021 00:00:00;Kleivvatnet, Andøy, No;300;Andøy;Nordland;2;HumanObservasjon;;True;26740534;69,307254;16,095034;543181;7689009;POINT (543181 7689009);species;possiblereproductive;False;False;False;False;False;19.10.2022 09:15:38;;urn:uuid:947fe667-8937-49c7-854c-e034964e4828;;00000000-0000-0000-0000-000000000000;Activity: InNestingHabitat. Validationstatus: Approved Documented;;in pair;;;;;OR;;;;;;;;;;"{""Activity"":""InNestingHabitat"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2021-05-16/2021-05-16"",""Day"":""16"",""Month"":""5"",""Year"":""2021"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""storspove""},{""Lang"":""nn-NO"",""Name"":""storspove""},{""Lang"":""se-NO"",""Name"":""stuorraguškkástat""}]";https://www.artsobservasjoner.no/Sighting/26740534;False;False;False
urn:uuid:f067f6cf-a634-4c34-af3a-7b0c2f173f0e;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;3840;Sterna paradisaea;Pontoppidan, 1763;rødnebbterne;Fugler;Øystein Birkelund;10.07.2021 00:00:00;Kleivvatnet, Andøy, No;300;Andøy;Nordland;1;HumanObservasjon;;True;27265541;69,307254;16,095034;543181;7689009;POINT (543181 7689009);species;;False;False;False;False;False;27.10.2022 10:53:25;;urn:uuid:f067f6cf-a634-4c34-af3a-7b0c2f173f0e;;00000000-0000-0000-0000-000000000000;Validationstatus: Approved Documented;;;;;;;OR;;;;;;;;;;"{""ValidationStatus"":""Approved Documented"",""EventDate"":""2021-07-10/2021-07-10"",""Day"":""10"",""Month"":""7"",""Year"":""2021"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""rødnebbterne""},{""Lang"":""nn-NO"",""Name"":""raudnebbterne""},{""Lang"":""se-NO"",""Name"":""čearret""}]";https://www.artsobservasjoner.no/Sighting/27265541;False;False;False
urn:uuid:572c1828-41e0-47fb-b49c-888b039e8e8d;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;183926;Luscinia svecica;(Linnaeus, 1758);blåstrupe;Fugler;Tor Olsen|Ole Skimmeland|Bjørn Olav Tveit|Trond Ove Stakkeland|Torborg Berge;19.08.2021 00:00:00;Kleivvatnet, Andøy, No;300;Andøy;Nordland;2;HumanObservasjon;Validator: Steve Baines;True;27779322;69,307254;16,095034;543181;7689009;POINT (543181 7689009);species;feeding;False;False;False;False;False;13.11.2022 10:41:25;;urn:uuid:572c1828-41e0-47fb-b49c-888b039e8e8d;;00000000-0000-0000-0000-000000000000;Activity: Forage. Validationstatus: Approved Documented;;;;;;;OR;;;;;;14.0;;;;"{""Activity"":""Forage"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2021-08-19/2021-08-19"",""EventTime"":""14:00:00/14:00:00"",""Day"":""19"",""Month"":""8"",""Year"":""2021"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""blåstrupe""},{""Lang"":""nn-NO"",""Name"":""blåstrupe""},{""Lang"":""se-NO"",""Name"":""giellavealgu""}]";https://www.artsobservasjoner.no/Sighting/27779322;False;False;False
urn:uuid:3c7d675e-55fc-4cb3-abc1-69b16cf1284e;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;3501;Bucephala clangula;(Linnaeus, 1758);kvinand;Fugler;Tor Olsen|Ole Skimmeland|Bjørn Olav Tveit|Trond Ove Stakkeland|Torborg Berge;19.08.2021 00:00:00;Kleivvatnet, Andøy, No;300;Andøy;Nordland;2;HumanObservasjon;;True;27779307;69,307254;16,095034;543181;7689009;POINT (543181 7689009);species;feeding;False;False;False;False;False;22.09.2022 13:16:50;;urn:uuid:3c7d675e-55fc-4cb3-abc1-69b16cf1284e;;00000000-0000-0000-0000-000000000000;Activity: Forage. Validationstatus: Approved Documented;;female colored;;;;;OR;;;;;;14.0;;;;"{""Activity"":""Forage"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2021-08-19/2021-08-19"",""EventTime"":""14:00:00/14:00:00"",""Day"":""19"",""Month"":""8"",""Year"":""2021"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""kvinand""},{""Lang"":""nn-NO"",""Name"":""kvinand""},{""Lang"":""se-NO"",""Name"":""čoađgi""}]";https://www.artsobservasjoner.no/Sighting/27779307;False;False;False
urn:uuid:c9191222-6fc5-43fe-89d2-c393d7c8cd81;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;NT;4010;Streptopelia decaocto;(Frivaldszky, 1838);tyrkerdue;Fugler;Ola Johan Krey;21.02.2022 00:00:00;strandgata 107, Andøy, No;50;Andøy;Nordland;1;HumanObservasjon;Validator: Steve Baines;True;28605328;69,311625;16,099777;543359;7689500;POINT (543359 7689500);species;;False;False;True;False;False;04.03.2023 12:14:58;;urn:uuid:c9191222-6fc5-43fe-89d2-c393d7c8cd81;;00000000-0000-0000-0000-000000000000;1 stk obs i hagen. 21/22/23 feb 22. spiser solsikkefrø . Validationstatus: Approved Media;;;;;;;OR;;;;;;;;;;"{""ValidationStatus"":""Approved Media"",""EventDate"":""2022-02-21/2022-02-23"",""Day"":""21"",""Month"":""2"",""Year"":""2022"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""tyrkerdue""},{""Lang"":""nn-NO"",""Name"":""tyrkardue""},{""Lang"":""se-NO"",""Name"":""durkkaduvvá""}]";https://www.artsobservasjoner.no/Sighting/28605328;False;False;False
urn:catalog:nina:tov-e:20171867720;Norsk institutt for naturforskning;norwegian bird monitoring hos Norsk institutt for naturforskning;LC;3461;Anas platyrhynchos;Linnaeus, 1758;stokkand;Fugler;;16.06.2017 00:00:00;Røyken;5000;Andøy;Nordland;1;HumanObservasjon;;False;20171867720;69,28087;16,13257;544716;7686094;POINT (544716 7686094);species;;False;False;False;False;False;06.11.2023 11:09:34;;urn:catalog:NINA:TOV-E:20171867720;Norwegian bird monitoring;00000000-0000-0000-0000-000000000000;aggregated count for 15 sampling points situated less than 5000m from location;;;;;;;;;;;;;;360;20;;"{""EventID"":""F7D319EE-5153-49B5-8CF5-24E89B7E7EBE"",""EventDate"":""2017-06-16"",""EventTime"":""03:50/08:02"",""SamplingProtocol"":""https://hekkefuglovervakingen.nina.no/Fugl/public/papirskjema/MethodologyEng.pdf"",""SamplingEffort"":""252 minutes/15 sampling points"",""SampleSizeValue"":""5636.0"",""SampleSizeUnit"":""metre"",""Day"":""16"",""Month"":""6"",""Year"":""2017"",""OrganismQuantity"":""1"",""OrganismQuantityType"":""pairs"",""type"":""Occurrence"",""vernacularName"":""Stokkand"",""informationWithheld"":""Exact location withheld to protect long-term study. Observers identity withheld due to GDPR restrictions"",""dataGeneralizations"":""Location laid out randomly within 5km from centre point"",""municipality"":""Andøy""}";351;NINA;norwegian bird monitoring;"[{""Lang"":""nb-NO"",""Name"":""stokkand""},{""Lang"":""nn-NO"",""Name"":""stokkand""},{""Lang"":""se-NO"",""Name"":""duoršu""}]";;False;False;False
urn:catalog:nina:tov-e:201818671480;Norsk institutt for naturforskning;norwegian bird monitoring hos Norsk institutt for naturforskning;LC;3913;Falco tinnunculus;Linnaeus, 1758;tårnfalk;Fugler;;14.06.2018 00:00:00;Røyken;5000;Andøy;Nordland;2;HumanObservasjon;;False;201818671480;69,28087;16,13257;544716;7686094;POINT (544716 7686094);species;;False;False;False;False;False;06.11.2023 11:09:34;;urn:catalog:NINA:TOV-E:201818671480;Norwegian bird monitoring;00000000-0000-0000-0000-000000000000;aggregated count for 15 sampling points situated less than 5000m from location;;;;;;;;;;;;;;360;20;;"{""EventID"":""476B9587-A4A5-454A-9950-ECD7969F0EEA"",""EventDate"":""2018-06-14"",""EventTime"":""03:53/08:16"",""SamplingProtocol"":""https://hekkefuglovervakingen.nina.no/Fugl/public/papirskjema/MethodologyEng.pdf"",""SamplingEffort"":""263 minutes/15 sampling points"",""SampleSizeValue"":""5636.0"",""SampleSizeUnit"":""metre"",""Day"":""14"",""Month"":""6"",""Year"":""2018"",""OrganismQuantity"":""2"",""OrganismQuantityType"":""pairs"",""type"":""Occurrence"",""vernacularName"":""Tårnfalk"",""informationWithheld"":""Exact location withheld to protect long-term study. Observers identity withheld due to GDPR restrictions"",""dataGeneralizations"":""Location laid out randomly within 5km from centre point"",""municipality"":""Andøy""}";351;NINA;norwegian bird monitoring;"[{""Lang"":""nb-NO"",""Name"":""tårnfalk""},{""Lang"":""nn-NO"",""Name"":""tårnfalk""},{""Lang"":""se-NO"",""Name"":""bieggafálli""}]";;False;False;False
urn:catalog:nina:tov-e:201618671540;Norsk institutt for naturforskning;norwegian bird monitoring hos Norsk institutt for naturforskning;LC;4070;Lagopus muta;(Montin, 1781);fjellrype;Fugler;;15.06.2016 00:00:00;Røyken;5000;Andøy;Nordland;2;HumanObservasjon;;False;201618671540;69,28087;16,13257;544716;7686094;POINT (544716 7686094);species;;False;False;False;False;False;06.11.2023 11:09:34;;urn:catalog:NINA:TOV-E:201618671540;Norwegian bird monitoring;00000000-0000-0000-0000-000000000000;aggregated count for 15 sampling points situated less than 5000m from location;;;;;;;;;;;;;;360;20;;"{""EventID"":""F1ED527D-9BEA-4C40-B2F1-20EBA6302CF0"",""EventDate"":""2016-06-15"",""EventTime"":""04:05/09:12"",""SamplingProtocol"":""https://hekkefuglovervakingen.nina.no/Fugl/public/papirskjema/MethodologyEng.pdf"",""SamplingEffort"":""307 minutes/15 sampling points"",""SampleSizeValue"":""5636.0"",""SampleSizeUnit"":""metre"",""Day"":""15"",""Month"":""6"",""Year"":""2016"",""OrganismQuantity"":""2"",""OrganismQuantityType"":""pairs"",""type"":""Occurrence"",""vernacularName"":""Fjellrype"",""informationWithheld"":""Exact location withheld to protect long-term study. Observers identity withheld due to GDPR restrictions"",""dataGeneralizations"":""Location laid out randomly within 5km from centre point"",""municipality"":""Andøy""}";351;NINA;norwegian bird monitoring;"[{""Lang"":""nb-NO"",""Name"":""fjellrype""},{""Lang"":""nn-NO"",""Name"":""fjellrype""},{""Lang"":""se-NO"",""Name"":""giron""}]";;False;False;False
urn:catalog:nina:tov-e:201718671820;Norsk institutt for naturforskning;norwegian bird monitoring hos Norsk institutt for naturforskning;NT;3664;Haematopus ostralegus;Linnaeus, 1758;tjeld;Fugler;;16.06.2017 00:00:00;Røyken;5000;Andøy;Nordland;2;HumanObservasjon;;False;201718671820;69,28087;16,13257;544716;7686094;POINT (544716 7686094);species;;False;False;False;False;False;06.11.2023 11:09:34;;urn:catalog:NINA:TOV-E:201718671820;Norwegian bird monitoring;00000000-0000-0000-0000-000000000000;aggregated count for 15 sampling points situated less than 5000m from location;;;;;;;;;;;;;;360;20;;"{""EventID"":""F7D319EE-5153-49B5-8CF5-24E89B7E7EBE"",""EventDate"":""2017-06-16"",""EventTime"":""03:50/08:02"",""SamplingProtocol"":""https://hekkefuglovervakingen.nina.no/Fugl/public/papirskjema/MethodologyEng.pdf"",""SamplingEffort"":""252 minutes/15 sampling points"",""SampleSizeValue"":""5636.0"",""SampleSizeUnit"":""metre"",""Day"":""16"",""Month"":""6"",""Year"":""2017"",""OrganismQuantity"":""2"",""OrganismQuantityType"":""pairs"",""type"":""Occurrence"",""vernacularName"":""Tjeld"",""informationWithheld"":""Exact location withheld to protect long-term study. Observers identity withheld due to GDPR restrictions"",""dataGeneralizations"":""Location laid out randomly within 5km from centre point"",""municipality"":""Andøy""}";351;NINA;norwegian bird monitoring;"[{""Lang"":""nb-NO"",""Name"":""tjeld""},{""Lang"":""nn-NO"",""Name"":""tjeld""},{""Lang"":""se-NO"",""Name"":""cagan""}]";;False;False;False
urn:catalog:nina:tov-e:201818671820;Norsk institutt for naturforskning;norwegian bird monitoring hos Norsk institutt for naturforskning;NT;3664;Haematopus ostralegus;Linnaeus, 1758;tjeld;Fugler;;14.06.2018 00:00:00;Røyken;5000;Andøy;Nordland;1;HumanObservasjon;;False;201818671820;69,28087;16,13257;544716;7686094;POINT (544716 7686094);species;;False;False;False;False;False;06.11.2023 11:09:34;;urn:catalog:NINA:TOV-E:201818671820;Norwegian bird monitoring;00000000-0000-0000-0000-000000000000;aggregated count for 15 sampling points situated less than 5000m from location;;;;;;;;;;;;;;360;20;;"{""EventID"":""476B9587-A4A5-454A-9950-ECD7969F0EEA"",""EventDate"":""2018-06-14"",""EventTime"":""03:53/08:16"",""SamplingProtocol"":""https://hekkefuglovervakingen.nina.no/Fugl/public/papirskjema/MethodologyEng.pdf"",""SamplingEffort"":""263 minutes/15 sampling points"",""SampleSizeValue"":""5636.0"",""SampleSizeUnit"":""metre"",""Day"":""14"",""Month"":""6"",""Year"":""2018"",""OrganismQuantity"":""1"",""OrganismQuantityType"":""pairs"",""type"":""Occurrence"",""vernacularName"":""Tjeld"",""informationWithheld"":""Exact location withheld to protect long-term study. Observers identity withheld due to GDPR restrictions"",""dataGeneralizations"":""Location laid out randomly within 5km from centre point"",""municipality"":""Andøy""}";351;NINA;norwegian bird monitoring;"[{""Lang"":""nb-NO"",""Name"":""tjeld""},{""Lang"":""nn-NO"",""Name"":""tjeld""},{""Lang"":""se-NO"",""Name"":""cagan""}]";;False;False;False
urn:catalog:nina:tov-e:201618672000;Norsk institutt for naturforskning;norwegian bird monitoring hos Norsk institutt for naturforskning;NT;3776;Numenius phaeopus;(Linnaeus, 1758);småspove;Fugler;;15.06.2016 00:00:00;Røyken;5000;Andøy;Nordland;2;HumanObservasjon;;False;201618672000;69,28087;16,13257;544716;7686094;POINT (544716 7686094);species;;False;False;False;False;False;06.11.2023 11:09:34;;urn:catalog:NINA:TOV-E:201618672000;Norwegian bird monitoring;00000000-0000-0000-0000-000000000000;aggregated count for 15 sampling points situated less than 5000m from location;;;;;;;;;;;;;;360;20;;"{""EventID"":""F1ED527D-9BEA-4C40-B2F1-20EBA6302CF0"",""EventDate"":""2016-06-15"",""EventTime"":""04:05/09:12"",""SamplingProtocol"":""https://hekkefuglovervakingen.nina.no/Fugl/public/papirskjema/MethodologyEng.pdf"",""SamplingEffort"":""307 minutes/15 sampling points"",""SampleSizeValue"":""5636.0"",""SampleSizeUnit"":""metre"",""Day"":""15"",""Month"":""6"",""Year"":""2016"",""OrganismQuantity"":""2"",""OrganismQuantityType"":""pairs"",""type"":""Occurrence"",""vernacularName"":""Småspove"",""informationWithheld"":""Exact location withheld to protect long-term study. Observers identity withheld due to GDPR restrictions"",""dataGeneralizations"":""Location laid out randomly within 5km from centre point"",""municipality"":""Andøy""}";351;NINA;norwegian bird monitoring;"[{""Lang"":""nb-NO"",""Name"":""småspove""},{""Lang"":""nn-NO"",""Name"":""småspove""},{""Lang"":""se-NO"",""Name"":""unnaguškkástat""}]";;False;False;False
urn:catalog:nina:tov-e:202118672140;Norsk institutt for naturforskning;norwegian bird monitoring hos Norsk institutt for naturforskning;LC;3719;Actitis hypoleucos;(Linnaeus, 1758);strandsnipe;Fugler;;16.06.2021 00:00:00;Røyken;5000;Andøy;Nordland;1;HumanObservasjon;;False;202118672140;69,28087;16,13257;544716;7686094;POINT (544716 7686094);species;;False;False;False;False;False;06.11.2023 11:09:34;;urn:catalog:NINA:TOV-E:202118672140;Norwegian bird monitoring;00000000-0000-0000-0000-000000000000;aggregated count for 15 sampling points situated less than 5000m from location;;;;;;;;;;;;;;360;20;;"{""EventID"":""474F9FF3-6322-43C4-8B31-3089A9453E96"",""EventDate"":""2021-06-16"",""EventTime"":""04:00/09:00"",""SamplingProtocol"":""https://hekkefuglovervakingen.nina.no/Fugl/public/papirskjema/MethodologyEng.pdf"",""SamplingEffort"":""300 minutes/15 sampling points"",""SampleSizeValue"":""5636.0"",""SampleSizeUnit"":""metre"",""Day"":""16"",""Month"":""6"",""Year"":""2021"",""OrganismQuantity"":""1"",""OrganismQuantityType"":""pairs"",""type"":""Occurrence"",""vernacularName"":""Strandsnipe"",""informationWithheld"":""Exact location withheld to protect long-term study. Observers identity withheld due to GDPR restrictions"",""dataGeneralizations"":""Location laid out randomly within 5km from centre point"",""municipality"":""Andøy""}";351;NINA;norwegian bird monitoring;"[{""Lang"":""nb-NO"",""Name"":""strandsnipe""},{""Lang"":""nn-NO"",""Name"":""strandsnipe""},{""Lang"":""se-NO"",""Name"":""gáddeviroš""}]";;False;False;False
urn:catalog:nina:tov-e:201618672890;Norsk institutt for naturforskning;norwegian bird monitoring hos Norsk institutt for naturforskning;NT;3607;Cepphus grylle;(Linnaeus, 1758);teist;Fugler;;15.06.2016 00:00:00;Røyken;5000;Andøy;Nordland;5;HumanObservasjon;;False;201618672890;69,28087;16,13257;544716;7686094;POINT (544716 7686094);species;;False;False;False;False;False;06.11.2023 11:09:34;;urn:catalog:NINA:TOV-E:201618672890;Norwegian bird monitoring;00000000-0000-0000-0000-000000000000;aggregated count for 15 sampling points situated less than 5000m from location;;;;;;;;;;;;;;360;20;;"{""EventID"":""F1ED527D-9BEA-4C40-B2F1-20EBA6302CF0"",""EventDate"":""2016-06-15"",""EventTime"":""04:05/09:12"",""SamplingProtocol"":""https://hekkefuglovervakingen.nina.no/Fugl/public/papirskjema/MethodologyEng.pdf"",""SamplingEffort"":""307 minutes/15 sampling points"",""SampleSizeValue"":""5636.0"",""SampleSizeUnit"":""metre"",""Day"":""15"",""Month"":""6"",""Year"":""2016"",""OrganismQuantity"":""5"",""OrganismQuantityType"":""pairs"",""type"":""Occurrence"",""vernacularName"":""Teist"",""informationWithheld"":""Exact location withheld to protect long-term study. Observers identity withheld due to GDPR restrictions"",""dataGeneralizations"":""Location laid out randomly within 5km from centre point"",""municipality"":""Andøy""}";351;NINA;norwegian bird monitoring;"[{""Lang"":""nb-NO"",""Name"":""teist""},{""Lang"":""nn-NO"",""Name"":""teist""},{""Lang"":""se-NO"",""Name"":""stižžá""}]";;False;False;False
urn:catalog:nina:tov-e:201818673040;Norsk institutt for naturforskning;norwegian bird monitoring hos Norsk institutt for naturforskning;NT;4040;Cuculus canorus;Linnaeus, 1758;gjøk;Fugler;;14.06.2018 00:00:00;Røyken;5000;Andøy;Nordland;2;HumanObservasjon;;False;201818673040;69,28087;16,13257;544716;7686094;POINT (544716 7686094);species;;False;False;False;False;False;06.11.2023 11:09:34;;urn:catalog:NINA:TOV-E:201818673040;Norwegian bird monitoring;00000000-0000-0000-0000-000000000000;aggregated count for 15 sampling points situated less than 5000m from location;;;;;;;;;;;;;;360;20;;"{""EventID"":""476B9587-A4A5-454A-9950-ECD7969F0EEA"",""EventDate"":""2018-06-14"",""EventTime"":""03:53/08:16"",""SamplingProtocol"":""https://hekkefuglovervakingen.nina.no/Fugl/public/papirskjema/MethodologyEng.pdf"",""SamplingEffort"":""263 minutes/15 sampling points"",""SampleSizeValue"":""5636.0"",""SampleSizeUnit"":""metre"",""Day"":""14"",""Month"":""6"",""Year"":""2018"",""OrganismQuantity"":""2"",""OrganismQuantityType"":""pairs"",""type"":""Occurrence"",""vernacularName"":""Gjøk"",""informationWithheld"":""Exact location withheld to protect long-term study. Observers identity withheld due to GDPR restrictions"",""dataGeneralizations"":""Location laid out randomly within 5km from centre point"",""municipality"":""Andøy""}";351;NINA;norwegian bird monitoring;"[{""Lang"":""nb-NO"",""Name"":""gjøk""},{""Lang"":""nn-NO"",""Name"":""gauk""},{""Lang"":""se-NO"",""Name"":""giehka""}]";;False;False;False
urn:catalog:nina:tov-e:202118673040;Norsk institutt for naturforskning;norwegian bird monitoring hos Norsk institutt for naturforskning;NT;4040;Cuculus canorus;Linnaeus, 1758;gjøk;Fugler;;16.06.2021 00:00:00;Røyken;5000;Andøy;Nordland;1;HumanObservasjon;;False;202118673040;69,28087;16,13257;544716;7686094;POINT (544716 7686094);species;;False;False;False;False;False;06.11.2023 11:09:34;;urn:catalog:NINA:TOV-E:202118673040;Norwegian bird monitoring;00000000-0000-0000-0000-000000000000;aggregated count for 15 sampling points situated less than 5000m from location;;;;;;;;;;;;;;360;20;;"{""EventID"":""474F9FF3-6322-43C4-8B31-3089A9453E96"",""EventDate"":""2021-06-16"",""EventTime"":""04:00/09:00"",""SamplingProtocol"":""https://hekkefuglovervakingen.nina.no/Fugl/public/papirskjema/MethodologyEng.pdf"",""SamplingEffort"":""300 minutes/15 sampling points"",""SampleSizeValue"":""5636.0"",""SampleSizeUnit"":""metre"",""Day"":""16"",""Month"":""6"",""Year"":""2021"",""OrganismQuantity"":""1"",""OrganismQuantityType"":""pairs"",""type"":""Occurrence"",""vernacularName"":""Gjøk"",""informationWithheld"":""Exact location withheld to protect long-term study. Observers identity withheld due to GDPR restrictions"",""dataGeneralizations"":""Location laid out randomly within 5km from centre point"",""municipality"":""Andøy""}";351;NINA;norwegian bird monitoring;"[{""Lang"":""nb-NO"",""Name"":""gjøk""},{""Lang"":""nn-NO"",""Name"":""gauk""},{""Lang"":""se-NO"",""Name"":""giehka""}]";;False;False;False
urn:catalog:nina:tov-e:201618673670;Norsk institutt for naturforskning;norwegian bird monitoring hos Norsk institutt for naturforskning;LC;4162;Corvus corax;Linnaeus, 1758;ravn;Fugler;;15.06.2016 00:00:00;Røyken;5000;Andøy;Nordland;1;HumanObservasjon;;False;201618673670;69,28087;16,13257;544716;7686094;POINT (544716 7686094);species;;False;False;False;False;False;06.11.2023 11:09:34;;urn:catalog:NINA:TOV-E:201618673670;Norwegian bird monitoring;00000000-0000-0000-0000-000000000000;aggregated count for 15 sampling points situated less than 5000m from location;;;;;;;;;;;;;;360;20;;"{""EventID"":""F1ED527D-9BEA-4C40-B2F1-20EBA6302CF0"",""EventDate"":""2016-06-15"",""EventTime"":""04:05/09:12"",""SamplingProtocol"":""https://hekkefuglovervakingen.nina.no/Fugl/public/papirskjema/MethodologyEng.pdf"",""SamplingEffort"":""307 minutes/15 sampling points"",""SampleSizeValue"":""5636.0"",""SampleSizeUnit"":""metre"",""Day"":""15"",""Month"":""6"",""Year"":""2016"",""OrganismQuantity"":""1"",""OrganismQuantityType"":""pairs"",""type"":""Occurrence"",""vernacularName"":""Ravn"",""informationWithheld"":""Exact location withheld to protect long-term study. Observers identity withheld due to GDPR restrictions"",""dataGeneralizations"":""Location laid out randomly within 5km from centre point"",""municipality"":""Andøy""}";351;NINA;norwegian bird monitoring;"[{""Lang"":""nb-NO"",""Name"":""ravn""},{""Lang"":""nn-NO"",""Name"":""ramn""},{""Lang"":""se-NO"",""Name"":""gáranas""}]";;False;False;False
urn:catalog:nina:tov-e:202018673670;Norsk institutt for naturforskning;norwegian bird monitoring hos Norsk institutt for naturforskning;LC;4162;Corvus corax;Linnaeus, 1758;ravn;Fugler;;16.06.2020 00:00:00;Røyken;5000;Andøy;Nordland;2;HumanObservasjon;;False;202018673670;69,28087;16,13257;544716;7686094;POINT (544716 7686094);species;;False;False;False;False;False;06.11.2023 11:09:34;;urn:catalog:NINA:TOV-E:202018673670;Norwegian bird monitoring;00000000-0000-0000-0000-000000000000;aggregated count for 15 sampling points situated less than 5000m from location;;;;;;;;;;;;;;360;20;;"{""EventID"":""1C51F90B-574D-4B21-89F3-C714A42F5921"",""EventDate"":""2020-06-16"",""EventTime"":""04:08/09:32"",""SamplingProtocol"":""https://hekkefuglovervakingen.nina.no/Fugl/public/papirskjema/MethodologyEng.pdf"",""SamplingEffort"":""324 minutes/15 sampling points"",""SampleSizeValue"":""5636.0"",""SampleSizeUnit"":""metre"",""Day"":""16"",""Month"":""6"",""Year"":""2020"",""OrganismQuantity"":""2"",""OrganismQuantityType"":""pairs"",""type"":""Occurrence"",""vernacularName"":""Ravn"",""informationWithheld"":""Exact location withheld to protect long-term study. Observers identity withheld due to GDPR restrictions"",""dataGeneralizations"":""Location laid out randomly within 5km from centre point"",""municipality"":""Andøy""}";351;NINA;norwegian bird monitoring;"[{""Lang"":""nb-NO"",""Name"":""ravn""},{""Lang"":""nn-NO"",""Name"":""ramn""},{""Lang"":""se-NO"",""Name"":""gáranas""}]";;False;False;False
urn:catalog:nina:tov-e:202018673870;Norsk institutt for naturforskning;norwegian bird monitoring hos Norsk institutt for naturforskning;VU;4382;Poecile montanus;(Conrad von Baldenstein, 1827);granmeis;Fugler;;16.06.2020 00:00:00;Røyken;5000;Andøy;Nordland;1;HumanObservasjon;;False;202018673870;69,28087;16,13257;544716;7686094;POINT (544716 7686094);species;;False;False;False;False;False;06.11.2023 11:09:34;;urn:catalog:NINA:TOV-E:202018673870;Norwegian bird monitoring;00000000-0000-0000-0000-000000000000;aggregated count for 15 sampling points situated less than 5000m from location;;;;;;;;;;;;;;360;20;;"{""EventID"":""1C51F90B-574D-4B21-89F3-C714A42F5921"",""EventDate"":""2020-06-16"",""EventTime"":""04:08/09:32"",""SamplingProtocol"":""https://hekkefuglovervakingen.nina.no/Fugl/public/papirskjema/MethodologyEng.pdf"",""SamplingEffort"":""324 minutes/15 sampling points"",""SampleSizeValue"":""5636.0"",""SampleSizeUnit"":""metre"",""Day"":""16"",""Month"":""6"",""Year"":""2020"",""OrganismQuantity"":""1"",""OrganismQuantityType"":""pairs"",""type"":""Occurrence"",""vernacularName"":""Granmeis"",""informationWithheld"":""Exact location withheld to protect long-term study. Observers identity withheld due to GDPR restrictions"",""dataGeneralizations"":""Location laid out randomly within 5km from centre point"",""municipality"":""Andøy""}";351;NINA;norwegian bird monitoring;"[{""Lang"":""nb-NO"",""Name"":""granmeis""},{""Lang"":""nn-NO"",""Name"":""granmeis""},{""Lang"":""se-NO"",""Name"":""vuovdegaccet""}]";;False;False;False
